categoria_clusterizacion_numerica,probabilidad_simular,Tratamiento
67,0.012236594400923059,"Ejecutivo=1.0, Correos=1"
67,0.07244792615534099,"Ejecutivo=1.0, Correos=2"
48,0.005736714975845411,"Ejecutivo=0.0, Correos=0"
48,0.00783194261455131,"Ejecutivo=0.0, Correos=1"
48,0.00739276826233348,"Ejecutivo=0.0, Correos=2"
48,0.019424315619967793,"Ejecutivo=0.0, Correos=3"
48,0.031144781144781145,"Ejecutivo=0.0, Correos=4"
48,0.013522910262040697,"Ejecutivo=1.0, Correos=0"
48,0.015654735763431415,"Ejecutivo=1.0, Correos=1"
48,0.09939064558629776,"Ejecutivo=1.0, Correos=2"
15,0.009710743801652892,"Ejecutivo=0.0, Correos=0"
15,0.013911845730027548,"Ejecutivo=0.0, Correos=1"
15,0.011845730027548209,"Ejecutivo=0.0, Correos=2"
15,0.0256198347107438,"Ejecutivo=0.0, Correos=3"
15,0.04855371900826446,"Ejecutivo=0.0, Correos=4"
15,0.017630853994490357,"Ejecutivo=1.0, Correos=0"
15,0.021074380165289255,"Ejecutivo=1.0, Correos=1"
15,0.128099173553719,"Ejecutivo=1.0, Correos=2"
39,0.005414374290454982,"Ejecutivo=0.0, Correos=0"
39,0.007197333566209647,"Ejecutivo=0.0, Correos=1"
39,0.006549646319098768,"Ejecutivo=0.0, Correos=2"
39,0.01788053445113964,"Ejecutivo=0.0, Correos=3"
39,0.030273920763834308,"Ejecutivo=0.0, Correos=4"
39,0.014525660058801269,"Ejecutivo=1.0, Correos=0"
39,0.016956306581666813,"Ejecutivo=1.0, Correos=1"
39,0.10568945943585713,"Ejecutivo=1.0, Correos=2"
66,0.0049586776859504135,"Ejecutivo=0.0, Correos=0"
66,0.006336088154269973,"Ejecutivo=0.0, Correos=1"
66,0.00527089072543618,"Ejecutivo=0.0, Correos=2"
66,0.012451790633608815,"Ejecutivo=0.0, Correos=3"
66,0.021340679522497703,"Ejecutivo=0.0, Correos=4"
66,0.014398530762167126,"Ejecutivo=1.0, Correos=0"
66,0.016069788797061526,"Ejecutivo=1.0, Correos=1"
66,0.0945087235996327,"Ejecutivo=1.0, Correos=2"
99,0.014514896867838044,"Ejecutivo=0.0, Correos=0"
99,0.015703250997368644,"Ejecutivo=0.0, Correos=1"
99,0.01270407152760094,"Ejecutivo=0.0, Correos=2"
99,0.03156211979741391,"Ejecutivo=0.0, Correos=3"
99,0.05084458025634496,"Ejecutivo=0.0, Correos=4"
99,0.020159578983108394,"Ejecutivo=1.0, Correos=0"
99,0.02185722773958068,"Ejecutivo=1.0, Correos=1"
99,0.1259655377302436,"Ejecutivo=1.0, Correos=2"
14,0.005557138785978911,"Ejecutivo=0.0, Correos=0"
14,0.008691935024223425,"Ejecutivo=0.0, Correos=1"
14,0.0073145245559038665,"Ejecutivo=0.0, Correos=2"
14,0.020423672461290017,"Ejecutivo=0.0, Correos=3"
14,0.03481523700959438,"Ejecutivo=0.0, Correos=4"
14,0.012254203476774009,"Ejecutivo=1.0, Correos=0"
14,0.015436496627719199,"Ejecutivo=1.0, Correos=1"
14,0.08668186567873089,"Ejecutivo=1.0, Correos=2"
105,0.010176789964962957,"Ejecutivo=0.0, Correos=0"
105,0.01096579207788387,"Ejecutivo=0.0, Correos=1"
105,0.009254058680360534,"Ejecutivo=0.0, Correos=2"
105,0.02293455294337907,"Ejecutivo=0.0, Correos=3"
105,0.036909251384096925,"Ejecutivo=0.0, Correos=4"
105,0.01674289229452513,"Ejecutivo=1.0, Correos=0"
105,0.018080184011340233,"Ejecutivo=1.0, Correos=1"
105,0.10655540399582765,"Ejecutivo=1.0, Correos=2"
68,0.006218905472636816,"Ejecutivo=0.0, Correos=0"
68,0.006595808834614805,"Ejecutivo=0.0, Correos=1"
68,0.005151012613699181,"Ejecutivo=0.0, Correos=2"
68,0.013932860947786322,"Ejecutivo=0.0, Correos=3"
68,0.02248856726468667,"Ejecutivo=0.0, Correos=4"
68,0.012525755063068496,"Ejecutivo=1.0, Correos=0"
68,0.013518267249610532,"Ejecutivo=1.0, Correos=1"
68,0.0780189959294437,"Ejecutivo=1.0, Correos=2"
69,0.008847736625514403,"Ejecutivo=0.0, Correos=0"
69,0.011260755705200149,"Ejecutivo=0.0, Correos=1"
69,0.008062102506546952,"Ejecutivo=0.0, Correos=2"
69,0.022035166479610926,"Ejecutivo=0.0, Correos=3"
69,0.033950617283950615,"Ejecutivo=0.0, Correos=4"
69,0.019098391320613542,"Ejecutivo=1.0, Correos=0"
69,0.019865319865319864,"Ejecutivo=1.0, Correos=1"
69,0.11586232697343808,"Ejecutivo=1.0, Correos=2"
64,0.016233766233766232,"Ejecutivo=0.0, Correos=0"
64,0.016935766935766934,"Ejecutivo=0.0, Correos=1"
64,0.01404001404001404,"Ejecutivo=0.0, Correos=2"
64,0.03662103662103662,"Ejecutivo=0.0, Correos=3"
64,0.05700830700830701,"Ejecutivo=0.0, Correos=4"
64,0.016906516906516907,"Ejecutivo=1.0, Correos=0"
64,0.018281268281268283,"Ejecutivo=1.0, Correos=1"
64,0.10491985491985492,"Ejecutivo=1.0, Correos=2"
13,0.0065581184984170055,"Ejecutivo=0.0, Correos=0"
13,0.008480325644504749,"Ejecutivo=0.0, Correos=1"
13,0.007236544549977386,"Ejecutivo=0.0, Correos=2"
13,0.02091813658977838,"Ejecutivo=0.0, Correos=3"
13,0.03923563998190864,"Ejecutivo=0.0, Correos=4"
13,0.009950248756218905,"Ejecutivo=1.0, Correos=0"
13,0.013455450022614201,"Ejecutivo=1.0, Correos=1"
13,0.08039348710990502,"Ejecutivo=1.0, Correos=2"
8,0.011904761904761904,"Ejecutivo=0.0, Correos=0"
8,0.015151515151515152,"Ejecutivo=0.0, Correos=1"
8,0.0091991341991342,"Ejecutivo=0.0, Correos=2"
8,0.02922077922077922,"Ejecutivo=0.0, Correos=3"
8,0.050865800865800864,"Ejecutivo=0.0, Correos=4"
8,0.011363636363636364,"Ejecutivo=1.0, Correos=0"
8,0.01461038961038961,"Ejecutivo=1.0, Correos=1"
8,0.09361471861471861,"Ejecutivo=1.0, Correos=2"
6,0.010303030303030303,"Ejecutivo=0.0, Correos=0"
6,0.00787878787878788,"Ejecutivo=0.0, Correos=1"
6,0.015151515151515152,"Ejecutivo=0.0, Correos=2"
6,0.019393939393939394,"Ejecutivo=0.0, Correos=3"
6,0.040606060606060604,"Ejecutivo=0.0, Correos=4"
6,0.018787878787878787,"Ejecutivo=1.0, Correos=0"
6,0.02484848484848485,"Ejecutivo=1.0, Correos=1"
6,0.1290909090909091,"Ejecutivo=1.0, Correos=2"
45,0.014431300527557213,"Ejecutivo=0.0, Correos=0"
45,0.01803237364734691,"Ejecutivo=0.0, Correos=1"
45,0.014449305893156161,"Ejecutivo=0.0, Correos=2"
45,0.037118061182232306,"Ejecutivo=0.0, Correos=3"
45,0.061227245719224326,"Ejecutivo=0.0, Correos=4"
45,0.020184014836421252,"Ejecutivo=1.0, Correos=0"
45,0.023046867966654064,"Ejecutivo=1.0, Correos=1"
45,0.1370838509875943,"Ejecutivo=1.0, Correos=2"
93,0.0053666265006471195,"Ejecutivo=0.0, Correos=0"
93,0.006381934216985763,"Ejecutivo=0.0, Correos=1"
93,0.0050095952157807825,"Ejecutivo=0.0, Correos=2"
93,0.012931226848752623,"Ejecutivo=0.0, Correos=3"
93,0.02088633016468068,"Ejecutivo=0.0, Correos=4"
93,0.014894898915517473,"Ejecutivo=1.0, Correos=0"
93,0.016523854152720133,"Ejecutivo=1.0, Correos=1"
93,0.09224795822733967,"Ejecutivo=1.0, Correos=2"
17,0.010870610870610871,"Ejecutivo=0.0, Correos=0"
17,0.012794612794612794,"Ejecutivo=0.0, Correos=1"
17,0.012698412698412698,"Ejecutivo=0.0, Correos=2"
17,0.031265031265031266,"Ejecutivo=0.0, Correos=3"
17,0.050745550745550747,"Ejecutivo=0.0, Correos=4"
17,0.01697931697931698,"Ejecutivo=1.0, Correos=0"
17,0.017123617123617124,"Ejecutivo=1.0, Correos=1"
17,0.10548340548340548,"Ejecutivo=1.0, Correos=2"
11,0.0148975791433892,"Ejecutivo=0.0, Correos=0"
11,0.019129845945488402,"Ejecutivo=0.0, Correos=1"
11,0.015955645843914,"Ejecutivo=0.0, Correos=2"
11,0.04079905197223633,"Ejecutivo=0.0, Correos=3"
11,0.06657355679702048,"Ejecutivo=0.0, Correos=4"
11,0.017733197900795666,"Ejecutivo=1.0, Correos=0"
11,0.02010326730997122,"Ejecutivo=1.0, Correos=1"
11,0.12277805992889791,"Ejecutivo=1.0, Correos=2"
10,0.015581345368579412,"Ejecutivo=0.0, Correos=0"
10,0.017945411562432838,"Ejecutivo=0.0, Correos=1"
10,0.016548463356973995,"Ejecutivo=0.0, Correos=2"
10,0.04040404040404041,"Ejecutivo=0.0, Correos=3"
10,0.06683859875349236,"Ejecutivo=0.0, Correos=4"
10,0.017193208682570384,"Ejecutivo=1.0, Correos=0"
10,0.018267784225231034,"Ejecutivo=1.0, Correos=1"
10,0.11702127659574468,"Ejecutivo=1.0, Correos=2"
9,0.015916041145398945,"Ejecutivo=0.0, Correos=0"
9,0.01626355296080067,"Ejecutivo=0.0, Correos=1"
9,0.011745899360578259,"Ejecutivo=0.0, Correos=2"
9,0.03669724770642202,"Ejecutivo=0.0, Correos=3"
9,0.060884070058381985,"Ejecutivo=0.0, Correos=4"
9,0.020503197108701694,"Ejecutivo=1.0, Correos=0"
9,0.024047817625799276,"Ejecutivo=1.0, Correos=1"
9,0.14678899082568808,"Ejecutivo=1.0, Correos=2"
3,0.009259259259259259,"Ejecutivo=0.0, Correos=0"
3,0.0025252525252525255,"Ejecutivo=0.0, Correos=1"
3,0.003367003367003367,"Ejecutivo=0.0, Correos=2"
3,0.021043771043771045,"Ejecutivo=0.0, Correos=3"
3,0.030303030303030304,"Ejecutivo=0.0, Correos=4"
3,0.015993265993265993,"Ejecutivo=1.0, Correos=0"
3,0.015151515151515152,"Ejecutivo=1.0, Correos=1"
3,0.11195286195286196,"Ejecutivo=1.0, Correos=2"
7,0.011019283746556474,"Ejecutivo=0.0, Correos=0"
7,0.01652892561983471,"Ejecutivo=0.0, Correos=1"
7,0.006887052341597796,"Ejecutivo=0.0, Correos=2"
7,0.045454545454545456,"Ejecutivo=0.0, Correos=3"
7,0.06473829201101929,"Ejecutivo=0.0, Correos=4"
7,0.012396694214876033,"Ejecutivo=1.0, Correos=0"
7,0.013774104683195593,"Ejecutivo=1.0, Correos=1"
7,0.09366391184573003,"Ejecutivo=1.0, Correos=2"
57,0.006198347107438017,"Ejecutivo=0.0, Correos=0"
57,0.004132231404958678,"Ejecutivo=0.0, Correos=1"
57,0.0048209366391184574,"Ejecutivo=0.0, Correos=2"
57,0.012396694214876033,"Ejecutivo=0.0, Correos=3"
57,0.018767217630853993,"Ejecutivo=0.0, Correos=4"
57,0.015495867768595042,"Ejecutivo=1.0, Correos=0"
57,0.016701101928374654,"Ejecutivo=1.0, Correos=1"
57,0.10158402203856749,"Ejecutivo=1.0, Correos=2"
56,0.016260162601626018,"Ejecutivo=0.0, Correos=0"
56,0.013673318551367332,"Ejecutivo=0.0, Correos=1"
56,0.012564671101256468,"Ejecutivo=0.0, Correos=2"
56,0.03270509977827051,"Ejecutivo=0.0, Correos=3"
56,0.051736881005173686,"Ejecutivo=0.0, Correos=4"
56,0.018847006651884702,"Ejecutivo=1.0, Correos=0"
56,0.021433850702143386,"Ejecutivo=1.0, Correos=1"
56,0.1254619364375462,"Ejecutivo=1.0, Correos=2"
60,0.010454545454545454,"Ejecutivo=0.0, Correos=0"
60,0.009848484848484848,"Ejecutivo=0.0, Correos=1"
60,0.008484848484848486,"Ejecutivo=0.0, Correos=2"
60,0.02,"Ejecutivo=0.0, Correos=3"
60,0.02893939393939394,"Ejecutivo=0.0, Correos=4"
60,0.016363636363636365,"Ejecutivo=1.0, Correos=0"
60,0.02484848484848485,"Ejecutivo=1.0, Correos=1"
60,0.1321212121212121,"Ejecutivo=1.0, Correos=2"
62,0.010582010582010581,"Ejecutivo=0.0, Correos=0"
62,0.012265512265512266,"Ejecutivo=0.0, Correos=1"
62,0.009860509860509861,"Ejecutivo=0.0, Correos=2"
62,0.023088023088023088,"Ejecutivo=0.0, Correos=3"
62,0.036315536315536315,"Ejecutivo=0.0, Correos=4"
62,0.015873015873015872,"Ejecutivo=1.0, Correos=0"
62,0.01875901875901876,"Ejecutivo=1.0, Correos=1"
62,0.08513708513708514,"Ejecutivo=1.0, Correos=2"
5,0.005892255892255892,"Ejecutivo=0.0, Correos=0"
5,0.005892255892255892,"Ejecutivo=0.0, Correos=1"
5,0.008417508417508417,"Ejecutivo=0.0, Correos=2"
5,0.02441077441077441,"Ejecutivo=0.0, Correos=3"
5,0.034511784511784514,"Ejecutivo=0.0, Correos=4"
5,0.01936026936026936,"Ejecutivo=1.0, Correos=0"
5,0.016835016835016835,"Ejecutivo=1.0, Correos=1"
5,0.08585858585858586,"Ejecutivo=1.0, Correos=2"
55,0.011019283746556474,"Ejecutivo=0.0, Correos=0"
55,0.017447199265381085,"Ejecutivo=0.0, Correos=1"
55,0.01790633608815427,"Ejecutivo=0.0, Correos=2"
55,0.03764921946740129,"Ejecutivo=0.0, Correos=3"
55,0.049127640036730945,"Ejecutivo=0.0, Correos=4"
55,0.021120293847566574,"Ejecutivo=1.0, Correos=0"
55,0.019742883379247015,"Ejecutivo=1.0, Correos=1"
55,0.10238751147842057,"Ejecutivo=1.0, Correos=2"
16,0.010527351436442345,"Ejecutivo=0.0, Correos=0"
16,0.012593467138921684,"Ejecutivo=0.0, Correos=1"
16,0.010822510822510822,"Ejecutivo=0.0, Correos=2"
16,0.03473042109405746,"Ejecutivo=0.0, Correos=3"
16,0.052439984258166074,"Ejecutivo=0.0, Correos=4"
16,0.015249901613537977,"Ejecutivo=1.0, Correos=0"
16,0.015348288075560802,"Ejecutivo=1.0, Correos=1"
16,0.09110586383313656,"Ejecutivo=1.0, Correos=2"
54,0.011764705882352941,"Ejecutivo=0.0, Correos=0"
54,0.014438502673796792,"Ejecutivo=0.0, Correos=1"
54,0.011229946524064172,"Ejecutivo=0.0, Correos=2"
54,0.027629233511586453,"Ejecutivo=0.0, Correos=3"
54,0.04438502673796792,"Ejecutivo=0.0, Correos=4"
54,0.023885918003565064,"Ejecutivo=1.0, Correos=0"
54,0.025133689839572194,"Ejecutivo=1.0, Correos=1"
54,0.15204991087344027,"Ejecutivo=1.0, Correos=2"
1,0.026936026936026935,"Ejecutivo=0.0, Correos=0"
1,0.018518518518518517,"Ejecutivo=0.0, Correos=1"
1,0.016835016835016835,"Ejecutivo=0.0, Correos=2"
1,0.05218855218855219,"Ejecutivo=0.0, Correos=3"
1,0.07407407407407407,"Ejecutivo=0.0, Correos=4"
1,0.010101010101010102,"Ejecutivo=1.0, Correos=0"
1,0.02861952861952862,"Ejecutivo=1.0, Correos=1"
1,0.12289562289562289,"Ejecutivo=1.0, Correos=2"
0,0.015151515151515152,"Ejecutivo=0.0, Correos=0"
0,0.014029180695847363,"Ejecutivo=0.0, Correos=1"
0,0.010101010101010102,"Ejecutivo=0.0, Correos=2"
0,0.03591470258136925,"Ejecutivo=0.0, Correos=3"
0,0.05387205387205387,"Ejecutivo=0.0, Correos=4"
0,0.014029180695847363,"Ejecutivo=1.0, Correos=0"
0,0.021885521885521887,"Ejecutivo=1.0, Correos=1"
0,0.15993265993265993,"Ejecutivo=1.0, Correos=2"
59,0.005793226381461676,"Ejecutivo=0.0, Correos=0"
59,0.0066844919786096255,"Ejecutivo=0.0, Correos=1"
59,0.0066844919786096255,"Ejecutivo=0.0, Correos=2"
59,0.016711229946524065,"Ejecutivo=0.0, Correos=3"
59,0.022950089126559714,"Ejecutivo=0.0, Correos=4"
59,0.012923351158645277,"Ejecutivo=1.0, Correos=0"
59,0.014483065953654188,"Ejecutivo=1.0, Correos=1"
59,0.07932263814616755,"Ejecutivo=1.0, Correos=2"
61,0.014568764568764568,"Ejecutivo=0.0, Correos=0"
61,0.007575757575757576,"Ejecutivo=0.0, Correos=1"
61,0.009324009324009324,"Ejecutivo=0.0, Correos=2"
61,0.019813519813519812,"Ejecutivo=0.0, Correos=3"
61,0.03613053613053613,"Ejecutivo=0.0, Correos=4"
61,0.0168997668997669,"Ejecutivo=1.0, Correos=0"
61,0.024475524475524476,"Ejecutivo=1.0, Correos=1"
61,0.09557109557109557,"Ejecutivo=1.0, Correos=2"
58,0.006060606060606061,"Ejecutivo=0.0, Correos=0"
58,0.006666666666666667,"Ejecutivo=0.0, Correos=1"
58,0.006666666666666667,"Ejecutivo=0.0, Correos=2"
58,0.01818181818181818,"Ejecutivo=0.0, Correos=3"
58,0.03212121212121212,"Ejecutivo=0.0, Correos=4"
58,0.01090909090909091,"Ejecutivo=1.0, Correos=0"
58,0.013333333333333334,"Ejecutivo=1.0, Correos=1"
58,0.08727272727272728,"Ejecutivo=1.0, Correos=2"
2,0.016414141414141416,"Ejecutivo=0.0, Correos=0"
2,0.026515151515151516,"Ejecutivo=0.0, Correos=1"
2,0.022727272727272728,"Ejecutivo=0.0, Correos=2"
2,0.041666666666666664,"Ejecutivo=0.0, Correos=3"
2,0.06691919191919192,"Ejecutivo=0.0, Correos=4"
2,0.013888888888888888,"Ejecutivo=1.0, Correos=0"
2,0.027777777777777776,"Ejecutivo=1.0, Correos=1"
2,0.13257575757575757,"Ejecutivo=1.0, Correos=2"
4,0.0021645021645021645,"Ejecutivo=0.0, Correos=0"
4,0.004329004329004329,"Ejecutivo=0.0, Correos=1"
4,0.0021645021645021645,"Ejecutivo=0.0, Correos=2"
4,0.017316017316017316,"Ejecutivo=0.0, Correos=3"
4,0.023809523809523808,"Ejecutivo=0.0, Correos=4"
4,0.017316017316017316,"Ejecutivo=1.0, Correos=0"
4,0.030303030303030304,"Ejecutivo=1.0, Correos=1"
4,0.07142857142857142,"Ejecutivo=1.0, Correos=2"
